entry_time,exit_time,entry_price,exit_price,gross_return,partition
2018-01-10 05:00:00+00:00,2018-01-11 05:00:00+00:00,1433.1565150000001,1140.1871500000002,-0.2044224492814729,development
2018-01-28 03:00:00+00:00,2018-01-29 03:00:00+00:00,1125.90633,1205.8485100000003,0.07100251403684732,development
2018-01-29 04:00:00+00:00,2018-01-30 04:00:00+00:00,1209.401385,1148.75428,-0.050146382956225755,development
2018-02-02 12:00:00+00:00,2018-02-03 12:00:00+00:00,848.280515,962.9034750000001,0.13512388646578777,development
2018-03-30 02:00:00+00:00,2018-03-31 02:00:00+00:00,382.07225,412.18080000000003,0.07880328916847534,development
2018-04-12 05:00:00+00:00,2018-04-13 05:00:00+00:00,437.705575,483.82317500000005,0.1053621489742278,development
2018-04-17 04:00:00+00:00,2018-04-18 04:00:00+00:00,509.26275000000004,505.69032500000003,-0.007014895552443279,development
2018-04-18 20:00:00+00:00,2018-04-19 20:00:00+00:00,518.03589,553.8679500000001,0.0691690685755384,development
2018-04-25 15:00:00+00:00,2018-04-26 15:00:00+00:00,610.7147,627.6571,0.027741922701385757,development
2018-04-27 16:00:00+00:00,2018-04-28 16:00:00+00:00,675.481705,681.406355,0.008770999948843894,development
2018-04-28 22:00:00+00:00,2018-04-29 22:00:00+00:00,680.7796400000001,687.9665,0.010556808073754809,development
2018-04-30 00:00:00+00:00,2018-05-01 00:00:00+00:00,691.8862750000001,631.9706199999999,-0.08659754813029086,development
2018-05-01 14:00:00+00:00,2018-05-02 14:00:00+00:00,651.65602,676.96303,0.038834920914257776,development
2018-05-02 15:00:00+00:00,2018-05-03 15:00:00+00:00,679.017,747.546995,0.1009253008393014,development
2018-05-03 16:00:00+00:00,2018-05-04 16:00:00+00:00,749.793005,778.31078,0.03803419718486167,development
2018-05-04 21:00:00+00:00,2018-05-05 21:00:00+00:00,790.08335,807.0476100000001,0.02147148145825395,development
