decision_time,entry_time,exit_time,entry_price,exit_price,gross_return
2018-01-31 18:00:00+00:00,2018-01-30 18:00:00+00:00,2018-02-01 18:00:00+00:00,10088.900685000002,9116.334955,-0.09639957418215006
2018-03-21 18:00:00+00:00,2018-03-20 18:00:00+00:00,2018-03-22 18:00:00+00:00,8833.230000000001,8648.0085,-0.02096871699253855
2018-05-02 18:00:00+00:00,2018-05-01 18:00:00+00:00,2018-05-03 18:00:00+00:00,8998.4775,9670.462515000001,0.0746776346331921
2018-06-13 18:00:00+00:00,2018-06-12 18:00:00+00:00,2018-06-14 18:00:00+00:00,6681.316965000001,6639.895195,-0.006199641510347131
2018-08-01 18:00:00+00:00,2018-07-31 18:00:00+00:00,2018-08-02 18:00:00+00:00,7756.847845,7496.368555000001,-0.03358055942374871
2018-09-26 18:00:00+00:00,2018-09-25 18:00:00+00:00,2018-09-27 18:00:00+00:00,6357.10137,6517.18953,0.025182571534170695
2018-11-08 18:00:00+00:00,2018-11-07 18:00:00+00:00,2018-11-09 18:00:00+00:00,6586.865500000001,6416.68052,-0.025837020658764143
2018-12-19 18:00:00+00:00,2018-12-18 18:00:00+00:00,2018-12-20 18:00:00+00:00,3508.3446350000004,3997.165245,0.13933084142402086
2019-01-30 18:00:00+00:00,2019-01-29 18:00:00+00:00,2019-01-31 18:00:00+00:00,3418.530115,3419.4930550000004,0.0002816824680804686
2019-03-20 18:00:00+00:00,2019-03-19 18:00:00+00:00,2019-03-21 18:00:00+00:00,4010.14621,3966.4813400000003,-0.010888597999522687
2019-05-01 18:00:00+00:00,2019-04-30 18:00:00+00:00,2019-05-02 18:00:00+00:00,5313.848835000001,5487.855850000001,0.03274594750492188
2019-06-19 18:00:00+00:00,2019-06-18 18:00:00+00:00,2019-06-20 18:00:00+00:00,9123.705060000002,9406.139595,0.030956122884577164
2019-07-31 18:00:00+00:00,2019-07-30 18:00:00+00:00,2019-08-01 18:00:00+00:00,9639.07696,10155.10446,0.0535349496784181
2019-09-18 18:00:00+00:00,2019-09-17 18:00:00+00:00,2019-09-19 18:00:00+00:00,10242.270395000001,10014.206125,-0.022266964374552667
2019-10-30 18:00:00+00:00,2019-10-29 18:00:00+00:00,2019-10-31 18:00:00+00:00,9371.09559,9216.105075000001,-0.016539209691275758
2019-12-11 18:00:00+00:00,2019-12-10 18:00:00+00:00,2019-12-12 18:00:00+00:00,7237.189525000001,7206.024725000001,-0.004306201999041859
2020-01-29 18:00:00+00:00,2020-01-28 18:00:00+00:00,2020-01-30 18:00:00+00:00,9012.127945,9485.03108,0.052474081358595326
2020-03-03 18:00:00+00:00,2020-03-02 18:00:00+00:00,2020-03-04 18:00:00+00:00,8873.279985000001,8705.202580000001,-0.018941970194125468
2020-03-15 18:00:00+00:00,2020-03-14 18:00:00+00:00,2020-03-16 18:00:00+00:00,5451.965700000001,5111.351455,-0.062475493013465
2020-04-29 18:00:00+00:00,2020-04-28 18:00:00+00:00,2020-04-30 18:00:00+00:00,7745.56094,8656.93509,0.1176640603643615
2020-06-10 18:00:00+00:00,2020-06-09 18:00:00+00:00,2020-06-11 18:00:00+00:00,9717.644635,9301.18726,-0.042855793830950284
2020-07-29 18:00:00+00:00,2020-07-28 18:00:00+00:00,2020-07-30 18:00:00+00:00,10931.733040000001,11073.065450000002,0.012928637159621115
2020-09-16 18:00:00+00:00,2020-09-15 18:00:00+00:00,2020-09-17 18:00:00+00:00,10800.39633,10888.90211,0.008194678907676778
2020-11-05 18:00:00+00:00,2020-11-04 18:00:00+00:00,2020-11-06 18:00:00+00:00,14107.840065,15436.670210000002,0.09419089944864645
2020-12-16 18:00:00+00:00,2020-12-15 18:00:00+00:00,2020-12-17 18:00:00+00:00,19559.295000000002,23215.394595,0.18692389449619728
2021-01-27 18:00:00+00:00,2021-01-26 18:00:00+00:00,2021-01-28 18:00:00+00:00,32272.836750000002,32584.72948,0.009664248991065216
2021-03-17 18:00:00+00:00,2021-03-16 18:00:00+00:00,2021-03-18 18:00:00+00:00,55433.014985,58133.678485000004,0.04871940486604953
2021-04-28 18:00:00+00:00,2021-04-27 18:00:00+00:00,2021-04-29 18:00:00+00:00,55042.450015,52849.14719,-0.03984747816280498
2021-06-16 18:00:00+00:00,2021-06-15 18:00:00+00:00,2021-06-17 18:00:00+00:00,40659.467855,37693.13536000001,-0.07295551691868041
2021-07-28 18:00:00+00:00,2021-07-27 18:00:00+00:00,2021-07-29 18:00:00+00:00,37965.092345000005,39467.76941,0.03958049282073972
2021-09-22 18:00:00+00:00,2021-09-21 18:00:00+00:00,2021-09-23 18:00:00+00:00,42259.704615,44668.356810000005,0.05699642761215751
2021-11-03 18:00:00+00:00,2021-11-02 18:00:00+00:00,2021-11-04 18:00:00+00:00,63344.88501500001,60648.141125,-0.042572401692124284
2021-12-15 18:00:00+00:00,2021-12-14 18:00:00+00:00,2021-12-16 18:00:00+00:00,46716.65002,47911.524750000004,0.025577063626960772
2022-01-26 18:00:00+00:00,2022-01-25 18:00:00+00:00,2022-01-27 18:00:00+00:00,37376.06012,36161.166765,-0.032504585852533685
2022-03-16 18:00:00+00:00,2022-03-15 18:00:00+00:00,2022-03-17 18:00:00+00:00,39464.00735000001,40743.80248500001,0.0324294267343328
2022-05-04 18:00:00+00:00,2022-05-03 18:00:00+00:00,2022-05-05 18:00:00+00:00,37820.425670000004,36332.449455,-0.03934319058128155
2022-06-15 18:00:00+00:00,2022-06-14 18:00:00+00:00,2022-06-16 18:00:00+00:00,22330.605740000003,20997.825945,-0.05968399650765599
2022-07-27 18:00:00+00:00,2022-07-26 18:00:00+00:00,2022-07-28 18:00:00+00:00,20937.068565,23764.829205000002,0.1350600076233739
2022-09-21 18:00:00+00:00,2022-09-20 18:00:00+00:00,2022-09-22 18:00:00+00:00,19002.681330000003,19164.559975,0.00851872649910912
2022-11-02 18:00:00+00:00,2022-11-01 18:00:00+00:00,2022-11-03 18:00:00+00:00,20493.374020000003,20212.286025,-0.013716042791473981
2022-12-14 18:00:00+00:00,2022-12-13 18:00:00+00:00,2022-12-15 18:00:00+00:00,17740.260535,17374.91847,-0.020593951496891028
2023-02-01 18:00:00+00:00,2023-01-31 18:00:00+00:00,2023-02-02 18:00:00+00:00,23200.70894,24018.45819,0.03524673543876622
2023-03-22 18:00:00+00:00,2023-03-21 18:00:00+00:00,2023-03-23 18:00:00+00:00,28170.963155,27861.9443,-0.01096941035703125
2023-05-03 18:00:00+00:00,2023-05-02 18:00:00+00:00,2023-05-04 18:00:00+00:00,28761.978350000005,28756.031155,-0.00020677280705916345
2023-06-14 18:00:00+00:00,2023-06-13 18:00:00+00:00,2023-06-15 18:00:00+00:00,25928.464445,25351.885045000003,-0.022237313791684477
2023-07-26 18:00:00+00:00,2023-07-25 18:00:00+00:00,2023-07-27 18:00:00+00:00,29307.906015,29097.657945,-0.007173766351386335
2023-09-20 18:00:00+00:00,2023-09-19 18:00:00+00:00,2023-09-21 18:00:00+00:00,27163.694515,26566.53034,-0.021983908509582095
2023-11-01 18:00:00+00:00,2023-10-31 18:00:00+00:00,2023-11-02 18:00:00+00:00,34527.063025,34795.418465,0.007772321665636461
2023-12-13 18:00:00+00:00,2023-12-12 18:00:00+00:00,2023-12-14 18:00:00+00:00,41367.398160000004,42791.05699,0.03441499570491713
2024-01-31 18:00:00+00:00,2024-01-30 18:00:00+00:00,2024-02-01 18:00:00+00:00,43436.687445,42782.78941,-0.015054049317825613
2024-03-20 18:00:00+00:00,2024-03-19 18:00:00+00:00,2024-03-21 18:00:00+00:00,64813.664885,65035.969495000005,0.0034299034068578926
2024-05-01 18:00:00+00:00,2024-04-30 18:00:00+00:00,2024-05-02 18:00:00+00:00,60494.275505000005,59294.44472,-0.019833790469989787
2024-06-12 18:00:00+00:00,2024-06-11 18:00:00+00:00,2024-06-13 18:00:00+00:00,67217.97595000001,66762.69551500001,-0.006773194648685199
2024-07-31 18:00:00+00:00,2024-07-30 18:00:00+00:00,2024-08-01 18:00:00+00:00,65922.746015,62859.569,-0.04646616229097922
2024-09-18 18:00:00+00:00,2024-09-17 18:00:00+00:00,2024-09-19 18:00:00+00:00,60630.980255,63532.558000000005,0.047856355493456126
2024-11-07 18:00:00+00:00,2024-11-06 18:00:00+00:00,2024-11-08 18:00:00+00:00,75342.83498500001,76696.782,0.017970481403700278
2024-12-18 18:00:00+00:00,2024-12-17 18:00:00+00:00,2024-12-19 18:00:00+00:00,106711.717835,98784.330905,-0.07428787663466829
2025-01-29 18:00:00+00:00,2025-01-28 18:00:00+00:00,2025-01-30 18:00:00+00:00,102359.098685,105420.581575,0.02990924040296017
2025-03-19 18:00:00+00:00,2025-03-18 18:00:00+00:00,2025-03-20 18:00:00+00:00,82012.21407000002,83934.439205,0.023438278758811437
2025-05-07 18:00:00+00:00,2025-05-06 18:00:00+00:00,2025-05-08 18:00:00+00:00,95209.96104000001,101213.33193000001,0.06305402107535629
2025-06-18 18:00:00+00:00,2025-06-17 18:00:00+00:00,2025-06-19 18:00:00+00:00,104571.46226,104235.94120500001,-0.003208533645305378
2025-07-30 18:00:00+00:00,2025-07-29 18:00:00+00:00,2025-07-31 18:00:00+00:00,117783.13008,117482.31180000001,-0.0025540014074653117
2025-09-17 18:00:00+00:00,2025-09-16 18:00:00+00:00,2025-09-18 18:00:00+00:00,116593.48829000001,117646.235545,0.009029211411717197
